UNIQUE IDENTIFICATION,CODE,COMBINATION,INDIVIDUAL OFFER,QUANTITY,AQUISTION,REACTIVATION,RETENTION,TOTAL REDEMPTIONS,SALES,MARGIN,TICKET,MARGIN %,MARKDOWN 
4189,8962Z,10% OFF FOOD & LITTER / 25% OFF PETWASH OR GROOMING ADD ON,25% OFF PETWASH OR GROOMING ADD ON,"33,870",0,2,8,10,$761.52,$749.04,$76.15,98.4%,$61.00
64,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"34,038",1,1,31,33,"$1,663.58",$416.93,$50.41,25.1%,$404.84
64,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"34,038",0,0,15,15,$641.21,$140.30,$42.75,21.9%,$94.64
191,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"34,411",1,5,61,67,"$4,148.05",$703.16,$61.91,17.0%,$769.05
4506,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"34,411",0,0,1,1,-$8.99,-$7.97,-$8.99,88.7%,-$1.00
4506,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"34,411",1,3,30,34,"$1,659.85",$488.96,$48.82,29.5%,$188.22
9037,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"34,464",0,3,4,7,$208.39,-$128.01,$29.77,-61.4%,$82.56
9037,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"34,464",0,0,1,1,$10.50,$10.50,$10.50,100.0%,$3.50
9037,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"34,464",2,0,65,67,"$2,809.23",$639.74,$41.93,22.8%,$403.24
211,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"34,566",0,1,7,8,$520.65,$158.86,$65.08,30.5%,$80.84
211,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"34,566",0,0,6,6,$460.17,$449.60,$76.70,97.7%,$21.80
211,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"34,566",2,10,120,132,"$8,039.60","$2,043.05",$60.91,25.4%,"$1,411.99"
8061,8956T,25% OFF TOYS AND TREATS / 25% OFF FULL SERVICE GROOM,25% OFF TOYS AND TREATS,"34,656",0,2,15,17,$862.70,$217.23,$50.75,25.2%,$173.52
4299,8958H,10% OFF PURCHASE / 50% OFF PETWASH,10% OFF PURCHASE,"34,676",3,16,231,250,"$12,674.00","$3,629.38",$50.70,28.6%,"$1,374.14"
4299,8961E,10% OFF PURCHASE / 50% OFF PETWASH,50% OFF PETWASH,"34,676",0,1,6,7,$90.80,$82.61,$12.97,91.0%,$56.00
4304,8960S,25% OFF TOYS AND TREATS / 25% OFF FULL SERVICE GROOM,25% OFF FULL SERVICE GROOM,"34,725",0,2,14,16,"$1,002.48",$996.30,$62.66,99.4%,$255.00
4304,8956T,25% OFF TOYS AND TREATS / 25% OFF FULL SERVICE GROOM,25% OFF TOYS AND TREATS,"34,725",3,2,16,21,$870.74,$259.79,$41.46,29.8%,$157.62
180,8946B,$10 OFF $60,$10 OFF $60,"34,810",0,1,15,16,"$1,021.66",$184.49,$63.85,18.1%,$142.59
192,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"34,837",1,8,78,87,"$3,747.47",$643.44,$43.07,17.2%,$828.59
192,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"34,837",0,0,4,4,$202.84,$202.84,$50.71,100.0%,$14.50
192,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"34,837",1,6,87,94,"$4,204.36",$970.99,$44.73,23.1%,$647.10
4515,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"35,022",0,0,1,1,-$28.04,-$6.35,-$28.04,22.6%,-$3.12
4515,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"35,022",0,0,21,21,"$1,249.55",$302.29,$59.50,24.2%,$139.53
4006,8958H,10% OFF PURCHASE / 50% OFF PETWASH,10% OFF PURCHASE,"35,171",0,2,86,88,"$3,535.00","$1,057.82",$40.17,29.9%,$393.31
4006,8961E,10% OFF PURCHASE / 50% OFF PETWASH,50% OFF PETWASH,"35,171",0,0,3,3,$21.00,$21.00,$7.00,100.0%,$21.00
184,8946B,$10 OFF $60,$10 OFF $60,"35,470",0,6,54,60,"$4,809.51","$1,462.81",$80.16,30.4%,$600.00
4160,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"36,053",5,10,124,139,"$7,930.74","$2,404.82",$57.06,30.3%,$832.65
4096,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"36,389",2,4,80,86,"$4,855.62","$1,053.57",$56.46,21.7%,$535.27
4146,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"36,484",0,0,1,1,-$12.58,-$9.59,-$12.58,76.2%,-$1.40
4146,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"36,484",1,5,140,146,"$8,143.47","$1,914.01",$55.78,23.5%,$900.50
9031,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"36,534",0,0,2,2,$216.09,$30.49,$108.05,14.1%,$33.19
9031,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"36,534",0,0,1,1,$97.00,$97.00,$97.00,100.0%,$5.00
9031,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"36,534",0,0,1,1,$42.38,$16.80,$42.38,39.6%,-$5.40
9031,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"36,534",0,7,80,87,"$3,923.49",$900.77,$45.10,23.0%,$602.73
4544,8960S,25% OFF TOYS AND TREATS / 25% OFF FULL SERVICE GROOM,25% OFF FULL SERVICE GROOM,"36,707",2,1,5,8,$663.25,$659.37,$82.91,99.4%,$142.75
4544,8956T,25% OFF TOYS AND TREATS / 25% OFF FULL SERVICE GROOM,25% OFF TOYS AND TREATS,"36,707",1,0,6,7,$265.90,$68.56,$37.99,25.8%,$47.89
113,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"36,727",0,0,1,1,-$14.98,-$4.85,-$14.98,32.4%,-$5.00
113,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"36,727",1,4,69,74,"$2,646.86",$687.82,$35.77,26.0%,$525.20
113,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"36,727",0,0,7,7,$333.31,$333.31,$47.62,100.0%,$42.01
113,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"36,727",0,0,1,1,-$22.35,$1.11,-$22.35,-5.0%,-$3.63
113,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"36,727",4,8,184,196,"$8,172.53","$1,906.10",$41.70,23.3%,"$1,246.83"
4294,8956S,SN 10% OFF / SL $8 off $40,SN 10% OFF,"36,804",2,1,31,34,"$1,348.77",$416.31,$39.67,30.9%,$139.53
4294,8962Y,SN 10% OFF / SL $8 off $40,SL $8 off $40,"36,804",0,4,33,37,"$1,859.60",$400.82,$50.26,21.6%,$286.23
114,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"36,831",0,0,2,2,$21.00,$21.00,$10.50,100.0%,$7.00
114,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"36,831",0,1,1,2,-$3.19,-$5.20,-$1.60,163.0%,-$16.20
114,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"36,831",4,8,156,168,"$10,075.71","$1,977.03",$59.97,19.6%,"$1,929.92"
4119,8946B,$10 OFF $60,$10 OFF $60,"36,837",1,1,60,62,"$4,590.98","$1,104.72",$74.05,24.1%,$620.00
241,8956S,SN 10% OFF / SL $8 off $40,SN 10% OFF,"36,870",1,1,52,54,"$3,412.71",$916.51,$63.20,26.9%,$381.68
241,8962Y,SN 10% OFF / SL $8 off $40,SL $8 off $40,"36,870",0,1,61,63,"$3,827.56",$811.35,$60.75,21.2%,$512.00
4268,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"36,991",10,4,24,38,"$1,622.91",$587.02,$42.71,36.2%,$354.21
4268,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"36,991",0,0,1,1,$68.83,$3.99,$68.83,5.8%,$12.15
240,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"37,033",0,0,1,1,$71.98,$26.91,$71.98,37.4%,$7.54
240,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"37,033",0,2,5,7,$290.06,$290.06,$41.44,100.0%,$30.94
240,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"37,033",0,0,1,1,$22.45,$12.00,$22.45,53.5%,-$2.99
240,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"37,033",2,7,117,126,"$7,687.82","$1,662.15",$61.01,21.6%,"$1,419.85"
4148,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"37,179",0,1,99,100,"$5,209.90","$1,237.63",$52.10,23.8%,$593.00
187,8956T,25% OFF TOYS AND TREATS / 25% OFF FULL SERVICE GROOM,25% OFF TOYS AND TREATS,"37,338",0,1,17,18,$851.01,$218.04,$47.28,25.6%,$176.55
4012,8957E,10% OFF PURCHASE / 25% OFF PETWASH OR GROOMING ADD ON,10% OFF PURCHASE,"37,426",0,0,1,1,$3.60,$1.19,$3.60,33.1%,-$2.40
4012,8957E,10% OFF PURCHASE / 25% OFF PETWASH OR GROOMING ADD ON,10% OFF PURCHASE,"37,426",2,6,61,69,"$3,719.70",$901.73,$53.91,24.2%,$411.32
66,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"37,474",0,2,27,29,"$1,260.02",$262.01,$43.45,20.8%,$244.56
66,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"37,474",0,1,5,6,$280.30,$52.34,$46.72,18.7%,$37.01
197,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"37,526",0,0,2,2,-$523.37,-$322.82,-$261.69,61.7%,-$176.58
197,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"37,526",3,5,128,136,"$7,671.66","$1,756.41",$56.41,22.9%,"$1,698.58"
197,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"37,526",0,1,3,4,$163.03,$163.03,$40.76,100.0%,$14.88
197,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"37,526",0,0,2,2,-$21.44,-$0.38,-$10.72,1.8%,-$7.52
197,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"37,526",6,6,200,213,"$10,861.81","$2,777.08",$50.99,25.6%,"$1,750.22"
4245,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"37,615",0,0,1,1,-$3.15,-$2.58,-$3.15,81.9%,-$0.35
4245,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"37,615",3,5,73,81,"$3,650.44","$1,064.07",$45.07,29.1%,$408.23
4243,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"37,896",0,0,4,4,$294.66,$117.37,$73.67,39.8%,$32.76
4266,8959T,10% OFF FOOD & LITTER / 25% OFF PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER,"38,758",3,13,96,112,"$5,611.13","$1,282.14",$50.10,22.8%,$885.51
4266,8962Z,10% OFF FOOD & LITTER / 25% OFF PETWASH OR GROOMING ADD ON,25% OFF PETWASH OR GROOMING ADD ON,"38,758",0,1,1,2,$79.98,$76.82,$39.99,96.0%,$6.00
4406,8957E,10% OFF PURCHASE / 25% OFF PETWASH OR GROOMING ADD ON,10% OFF PURCHASE,"38,801",0,0,1,1,$0.85,$5.62,$0.85,661.2%,-$1.10
4406,8957E,10% OFF PURCHASE / 25% OFF PETWASH OR GROOMING ADD ON,10% OFF PURCHASE,"38,801",6,0,15,21,$924.81,$266.71,$44.04,28.8%,$102.81
4406,8955S,10% OFF PURCHASE / 25% OFF PETWASH OR GROOMING ADD ON, 25% OFF PETWASH OR GROOMING ADD ON,"38,801",0,0,1,1,$110.50,$110.50,$110.50,100.0%,$2.50
27,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"38,826",0,0,1,1,$15.48,$12.32,$15.48,79.6%,$3.50
27,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"38,826",0,7,93,100,"$6,516.20","$1,282.22",$65.16,19.7%,"$1,270.98"
4055,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"38,876",0,0,2,2,-$12.79,-$9.68,-$6.40,75.7%,-$5.81
4055,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"38,876",4,4,104,112,"$4,981.43","$1,261.84",$44.48,25.3%,$965.69
4055,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"38,876",0,0,2,2,$66.94,$49.10,$33.47,73.3%,$7.00
4055,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"38,876",0,0,4,4,-$26.53,-$18.97,-$6.63,71.5%,-$6.54
4055,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"38,876",0,15,212,227,"$10,825.86","$2,546.35",$47.69,23.5%,"$1,671.02"
195,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"39,014",1,0,3,4,$163.98,$156.58,$41.00,95.5%,$21.00
195,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"39,014",2,5,77,84,"$5,849.24",$833.05,$69.63,14.2%,"$1,061.38"
227,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"39,208",0,0,2,2,-$92.03,-$26.21,-$46.02,28.5%,-$11.88
227,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"39,208",1,3,67,71,"$3,555.11",$951.67,$50.07,26.8%,$396.88
206,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"39,285",0,4,10,14,$924.62,$924.62,$66.04,100.0%,$75.88
206,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"39,285",0,0,2,2,-$16.35,-$15.69,-$8.18,96.0%,-$3.87
206,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"39,285",4,11,156,171,"$11,128.69","$2,433.49",$65.08,21.9%,"$1,993.37"
116,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"39,420",0,0,1,1,-$49.54,-$19.95,-$49.54,40.3%,-$22.50
116,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"39,420",29,33,206,268,"$12,755.59","$3,288.74",$47.60,25.8%,"$2,491.61"
116,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"39,420",0,1,2,3,$309.94,$250.21,$103.31,80.7%,$18.00
116,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"39,420",1,12,89,102,"$4,723.19","$1,231.78",$46.31,26.1%,$700.09
4533,8957E,10% OFF PURCHASE / 25% OFF PETWASH OR GROOMING ADD ON,10% OFF PURCHASE,"39,507",0,1,8,9,$420.85,$135.21,$46.76,32.1%,$46.80
4533,8955S,10% OFF PURCHASE / 25% OFF PETWASH OR GROOMING ADD ON, 25% OFF PETWASH OR GROOMING ADD ON,"39,507",0,0,1,1,$128.75,$128.75,$128.75,100.0%,$6.25
4369,8956T,25% OFF TOYS AND TREATS / 25% OFF FULL SERVICE GROOM,25% OFF TOYS AND TREATS,"39,944",0,0,1,1,$1.11,$7.53,$1.11,678.4%,-$4.50
4369,8956T,25% OFF TOYS AND TREATS / 25% OFF FULL SERVICE GROOM,25% OFF TOYS AND TREATS,"39,944",0,1,5,6,$123.55,$34.60,$20.59,28.0%,$38.64
212,8959T,10% OFF FOOD & LITTER / 25% OFF PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER,"40,239",3,7,222,233,"$13,549.67","$3,383.40",$58.15,25.0%,"$2,538.44"
212,8962Z,10% OFF FOOD & LITTER / 25% OFF PETWASH OR GROOMING ADD ON,25% OFF PETWASH OR GROOMING ADD ON,"40,239",0,1,1,2,$21.00,$21.00,$10.50,100.0%,$7.00
88,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"40,330",0,2,9,11,$759.14,$160.74,$69.01,21.2%,$143.91
88,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"40,330",0,0,1,1,-$19.78,-$8.32,-$19.78,42.1%,-$2.20
88,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"40,330",10,15,140,165,"$10,156.69","$2,203.00",$61.56,21.7%,"$1,782.43"
4077,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"41,050",3,9,116,128,"$7,811.26","$2,271.73",$61.03,29.1%,$867.44
9072,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"41,165",0,0,1,1,-$87.99,-$8.17,-$87.99,9.3%,-$22.00
9072,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"41,165",1,2,31,34,"$2,241.15",$480.34,$65.92,21.4%,$389.62
4059,8959T,10% OFF FOOD & LITTER / 25% OFF PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER,"41,352",0,0,2,2,-$29.19,-$13.98,-$14.60,47.9%,-$3.23
4059,8959T,10% OFF FOOD & LITTER / 25% OFF PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER,"41,352",5,13,132,150,"$7,445.30","$1,669.88",$49.64,22.4%,"$1,373.57"
4059,8962Z,10% OFF FOOD & LITTER / 25% OFF PETWASH OR GROOMING ADD ON,25% OFF PETWASH OR GROOMING ADD ON,"41,352",1,1,4,6,$213.21,$207.13,$35.54,97.1%,$27.75
120,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"41,478",0,1,2,3,$209.50,$209.50,$69.83,100.0%,$7.50
120,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"41,478",1,7,171,179,"$11,127.11","$1,964.86",$62.16,17.7%,"$2,253.05"
9073,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"41,793",0,2,3,5,$373.50,$373.50,$74.70,100.0%,$23.50
9073,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"41,793",0,0,1,1,$57.81,$13.35,$57.81,23.1%,-$2.55
9073,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"41,793",0,1,60,61,"$5,074.44","$1,062.43",$83.19,20.9%,$878.89
4543,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"42,067",0,0,3,3,$23.54,$11.68,$7.85,49.6%,$2.63
172,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"42,076",4,18,128,150,"$6,678.81","$1,728.19",$44.53,25.9%,"$1,196.11"
172,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"42,076",0,0,11,11,$734.78,$690.44,$66.80,94.0%,$48.34
172,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"42,076",0,0,1,1,-$10.06,-$12.06,-$10.06,119.9%,-$1.12
172,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"42,076",4,15,237,256,"$11,406.97","$2,901.90",$44.56,25.4%,"$1,742.96"
9005,8961H,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,25% PETWASH OR GROOMING ADD ON,"42,344",0,0,5,5,$307.50,$305.82,$61.50,99.5%,$23.50
9005,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"42,344",1,1,69,71,"$4,650.39",$773.02,$65.50,16.6%,$929.83
8034,8959T,10% OFF FOOD & LITTER / 25% OFF PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER,"42,738",2,7,67,76,"$4,439.45","$1,099.25",$58.41,24.8%,$854.64
8034,8962Z,10% OFF FOOD & LITTER / 25% OFF PETWASH OR GROOMING ADD ON,25% OFF PETWASH OR GROOMING ADD ON,"42,738",0,0,6,6,$330.42,$306.38,$55.07,92.7%,$46.50
8014,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"42,845",4,12,85,101,"$4,879.55","$1,133.88",$48.31,23.2%,$892.19
8014,8956Z,10% OFF FOOD & LITTER / 25% OFF HARDGOODS/ 25% PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER / 25% OFF HARDGOODS,"42,845",1,2,28,31,"$1,674.43",$367.63,$54.01,22.0%,$280.94
4226,8948G,10% OFF PURCHASE,10% OFF PURCHASE,"43,095",1,1,25,27,"$1,664.15",$403.89,$61.64,24.3%,$188.23
4473,8960S,25% OFF TOYS AND TREATS / 25% OFF FULL SERVICE GROOM,25% OFF FULL SERVICE GROOM,"43,243",1,4,6,11,$665.48,$664.24,$60.50,99.8%,$189.75
4473,8956T,25% OFF TOYS AND TREATS / 25% OFF FULL SERVICE GROOM,25% OFF TOYS AND TREATS,"43,243",0,5,15,20,$772.08,$196.70,$38.60,25.5%,$110.83
77,8959T,10% OFF FOOD & LITTER / 25% OFF PETWASH OR GROOMING ADD ON,10% OFF FOOD & LITTER,"43,594",0,0,2,2,$39.22,$22.75,$19.61,58.0%,-$11.25
